edge_id,source,source_label,source_type,target,target_label,target_type,predicate,layer,assertion_count,source_count,source_ids,population,care_setting
edge:06c345c9cca7,concept:83041302c0a8,infants,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:0e01261b9f2f,concept:a67cfd9b7a0b,in-hospital mortality,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,4,0,,,
edge:10bf254ff2ea,concept:162a81bb5a59,CI-AKI,clinical_concept,population:f529ef2927eb,Explicitly non-pediatric,population,Observed in population,population_context,4,0,,,
edge:12d1acf37a02,concept:4a168b54caad,postoperative AKI,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:1695a217f513,concept:29166f0942dc,fluid overload,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Association,empirical_assertion,4,2,PMID:33009098;PMID:34727245,Explicitly non-pediatric;Neonatal,PICU
edge:18f764f38043,concept:83c73b3f7837,chronic kidney disease (CKD),clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,4,0,,,
edge:1a484a0a7d5b,concept:2bb93c9ef7ee,logSII,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:1bd94069be8e,concept:2afed6846cf8,intra-operative urine output,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,4,0,,,
edge:1e4aca848f2f,concept:4c2bea2ab375,kidney function,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:2490c5c03a63,concept:1cc152716766,severe AKI,clinical_concept,population:0fd3b2c23bfc,Pediatric age unclear,population,Observed in population,population_context,4,0,,,
edge:254b5647eef5,concept:8257a9cef2fe,ARC,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:289c7736352d,concept:7bd96b1fd2e3,cerebral edema,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,4,0,,,
edge:28a3de72863d,concept:e51a81ac6eda,CAKUT,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:2c8ea7268de6,concept:e6bd2a03ca8f,preterm infants,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:2de5ee056c5c,concept:03e5ee22cc19,HELLP syndrome,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,4,0,,,
edge:2f35cd5bf4fd,concept:060ec2f18df8,LCOS,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,4,0,,,
edge:2f422ceca663,concept:b253b8446dc6,cardiac surgery-associated acute kidney injury,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,4,0,,,
edge:2fdcb4f948dc,concept:5dc56b9aab61,age,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:316018f18d0f,concept:5dc56b9aab61,age,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,4,0,,,
edge:32e1e75beacf,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:29166f0942dc,fluid overload,clinical_concept,Association,empirical_assertion,4,4,PMID:26707872;PMID:29750039;PMID:33967449;PMID:34727245,Neonatal;Non-neonatal pediatric;Not specified,Not specified;PICU
edge:3380707b3280,concept:5dc56b9aab61,age,clinical_concept,population:0fd3b2c23bfc,Pediatric age unclear,population,Observed in population,population_context,4,0,,,
edge:34c2eb88f857,concept:739bd59fa509,Cystatin C,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,4,0,,,
edge:3a30deb11835,concept:1b43259e3df5,28-day mortality,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,4,0,,,
edge:3d929d09e240,concept:b2a03bf05d09,She,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:3fde9388e402,concept:044d4ce1cd53,gut microbiota,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:41bf64e4b0c4,concept:6a523a52b63c,Diabetic ketoacidosis,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:43f1275256c0,concept:0150705d6583,Neonatal AKI,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:496a0551f69a,concept:162a81bb5a59,CI-AKI,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:49737db58345,concept:40be4d85008a,incidence,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,4,0,,,
edge:4a7e7ada3edd,concept:156be6eb85c9,HUS,clinical_concept,population:0fd3b2c23bfc,Pediatric age unclear,population,Observed in population,population_context,4,0,,,
edge:4b2b8e621639,concept:bb9e4feba6bc,prediction model,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,4,0,,,
edge:4e399da285b4,concept:9359273b50a4,SCD,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:4ec97870d125,concept:c609acfda80b,cisplatin-induced AKI,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:543fe812eac5,concept:42abe1123034,cidofovir,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,4,0,,,
edge:5784fa35e58c,concept:2e7fb04d9222,7-day-old female neonate,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:57e34874d9db,concept:d9a6a20be620,HDMTX-induced AKI,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,4,0,,,
edge:5a2223192d6d,concept:97538d771d18,uNGAL,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Prediction,empirical_assertion,4,2,PMID:26484038;PMID:40025594,Neonatal;Not specified,General inpatient;Not specified
edge:5c67b15993e4,concept:41eb26b1adf2,pediatric AKI,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:5f719ef37a7e,concept:c4ad51bd420d,TIMP-2*IGFBP-7,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:623890aa961a,concept:01db9c235376,creatinine,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:625c867cf922,concept:c4847974da78,nephrotoxicity,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:62fb5b58c2db,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:3b43d6970eba,DKA,clinical_concept,Association,empirical_assertion,4,3,PMID:35927794;PMID:36227434;PMID:42260447,Non-neonatal pediatric,General inpatient;PICU
edge:643a8632d254,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:186238cccd6f,Sepsis,clinical_concept,Risk factor,empirical_assertion,4,4,PMID:25579718;PMID:26496454;PMID:28676510;PMID:32444514,Neonatal;Not specified,Not specified;PICU;Sepsis
edge:6523940387aa,concept:5c76a77d0978,indomethacin,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:65e88ffcb663,concept:44b04110b9cf,Sepsis-associated acute kidney injury,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,4,0,,,
edge:66029df565ca,concept:877092f761a5,5-year-old male child,clinical_concept,relation:fdd437d370c4,Diagnosis or staging,relation,Participates in relation,relation_context,4,0,,,
edge:6781dcbae65b,concept:5cfdab25a2e6,renal angina index,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,4,0,,,
edge:67bdeb04705a,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:5501c332f08d,hospital mortality,clinical_concept,Association,empirical_assertion,4,3,PMID:23179195;PMID:34413460;PMID:37489397,Neonatal;Non-neonatal pediatric,General inpatient;PICU
edge:6f597e5af23c,concept:68ea491b092f,acute renal failure,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,4,0,,,
edge:702e29119e90,concept:fe7cce6fba96,ECMO,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:7523a5812639,concept:c4ad51bd420d,TIMP-2*IGFBP-7,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,4,0,,,
edge:77973281381e,concept:44861e186e12,KIM-1,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:77d8f820bd67,concept:4f4a351f26a7,Fluid overload,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,4,0,,,
edge:78ac4a319974,concept:5bf3592fe600,continuous renal replacement therapy (CRRT),clinical_concept,relation:ddafb963e8e5,Management or intervention,relation,Participates in relation,relation_context,4,0,,,
edge:7a990ade104b,concept:dd04daa49c1d,Baclofen,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,4,0,,,
edge:7aa21a590018,concept:a5cc06456c35,NEC,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:7e84a1b1299a,concept:5c76a77d0978,indomethacin,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:7f2c75866fd9,concept:b57746353556,oliguria,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,4,0,,,
edge:80885fac8a39,concept:6a523a52b63c,Diabetic ketoacidosis,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:81a524e16dd2,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,Management or intervention,empirical_assertion,4,3,PMID:33967449;PMID:37975941;PMID:42465094,Non-neonatal pediatric,Kidney replacement therapy;Not specified;PICU
edge:823566b67635,concept:c42d80666e91,neutrophil gelatinase-associated lipocalin,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:8333e95a30c7,concept:5501c332f08d,hospital mortality,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,4,0,,,
edge:897b5f70530f,concept:bf502fc059e3,CPB-AKI,clinical_concept,population:0fd3b2c23bfc,Pediatric age unclear,population,Observed in population,population_context,4,0,,,
edge:8dc47924c1f9,concept:2807f5d1984f,Cardiac surgery-associated acute kidney injury,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:8f806f292160,concept:162a81bb5a59,CI-AKI,clinical_concept,relation:d3f0610632bb,Outcome,relation,Participates in relation,relation_context,4,0,,,
edge:94f7d1d58062,concept:ae4b0d5b5d36,AKI prevention,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:999634e29bd2,concept:2061ae4227c6,contrast-induced acute kidney injury,clinical_concept,population:0fd3b2c23bfc,Pediatric age unclear,population,Observed in population,population_context,4,0,,,
edge:99d9d333c4d8,concept:2247e02f778d,Hypertension,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:9b445b0802c9,concept:ed411d3adc47,scrub typhus,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:9b534f09239c,concept:6a523a52b63c,Diabetic ketoacidosis,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,4,4,PMID:32863643;PMID:33027293;PMID:36174588;PMID:36185097,Non-neonatal pediatric,General inpatient;Not specified
edge:9cb309ceeb9a,concept:ef0055aa3063,hypertension,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,4,0,,,
edge:9dbf2bdb7506,concept:529318bd11e6,Pregnancy-associated acute kidney injury,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:a3f4e09b3f68,concept:d232f8f1725a,Williams syndrome,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:a6c96ffc693f,concept:d51947a9247d,pediatric patients,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,4,0,,,
edge:a8b13198673c,concept:bfb0dc1e8fdf,AKI incidence,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,4,0,,,
edge:a90e5227aa94,concept:989fe9aa79c0,NGAL,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Prediction,empirical_assertion,4,3,PMID:27906719;PMID:37051429;PMID:39736157,Neonatal;Non-neonatal pediatric;Not specified;Pediatric age unclear,Cardiac surgery;Not specified;Sepsis
edge:abd3f4b5072c,concept:faa0eb06e45f,MIS-C,clinical_concept,population:0fd3b2c23bfc,Pediatric age unclear,population,Observed in population,population_context,4,0,,,
edge:ad7eb847e8ac,concept:1b43259e3df5,28-day mortality,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,4,0,,,
edge:ad817b157de2,concept:1cc152716766,severe AKI,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:aed8bbb4b8f6,concept:966ac4713e4b,dialysis,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,4,0,,,
edge:aeea9e7e3765,concept:01db9c235376,creatinine,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:af39dd515512,concept:42b89a6b7380,vancomycin,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:afecfa265d0c,concept:a67cfd9b7a0b,in-hospital mortality,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,4,0,,,
edge:b12e0a86f921,concept:ef2a9264a999,7-year-old male,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,4,0,,,
edge:b263f56ec680,concept:16501326ecd5,CSA-AKI,clinical_concept,population:0fd3b2c23bfc,Pediatric age unclear,population,Observed in population,population_context,4,0,,,
edge:b47a52c72743,concept:5cfdab25a2e6,renal angina index,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,4,0,,,
